f1
0.24382014173862343
0.87927725854183
0.9528581350050427
0.9808888449294477
0.9713114951510515
0.9623472292090978
0.9821093642313806
0.9826973176003448
0.9874215628003813
0.9846678833182266
0.9766910760005005
0.9855838241455687
0.9813676137158046
0.9854976700284181
0.9945575034371683
0.9836429006052089
0.9800742528073647
0.9833440399937069
0.9868562090302888
0.9797460252176817
0.9847694459989
0.9847694862882836
0.9754458088225528
0.9852211828963094
0.9848552344804794
0.985113955775419
0.9847401167060814
0.9871419166376658
0.982995957434478
0.9764173095590307
0.9837138722074419
0.9854874431405917
0.9873332430916772
0.9808478176431064
0.9866169101941192
0.9780232549251748
0.9845187891030118
0.9862083525101675
0.9840833230306586
0.9826151407957506
0.977261309227653
0.9902338630963905
0.9840650731955081
0.9841837284143191
0.9878550370792301
0.9841074744063075
0.9878363926389087
0.989446440835693
0.983393528897644
0.9831496910840467
