accuracy_train
0.568939393939394
0.9287878787878788
0.9696969696969697
0.9856060606060606
0.9803030303030303
0.9757575757575757
0.9856060606060606
0.9871212121212121
0.9901515151515151
0.9886363636363636
0.9818181818181818
0.9893939393939394
0.9856060606060606
0.9878787878787879
0.9954545454545455
0.9871212121212121
0.9840909090909091
0.9878787878787879
0.9901515151515151
0.9840909090909091
0.9886363636363636
0.9886363636363636
0.9818181818181818
0.9886363636363636
0.9878787878787879
0.9893939393939394
0.9886363636363636
0.990909090909091
0.9878787878787879
0.9840909090909091
0.9871212121212121
0.9893939393939394
0.9901515151515151
0.9863636363636363
0.9893939393939394
0.9848484848484849
0.9878787878787879
0.9886363636363636
0.9871212121212121
0.9871212121212121
0.9825757575757575
0.9924242424242424
0.9871212121212121
0.9886363636363636
0.9901515151515151
0.9871212121212121
0.9901515151515151
0.9916666666666667
0.9863636363636363
0.9871212121212121
